X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_wgs84,y_wgs84,ObjectId
2.73668985419148,47.9979534082914,2020/04/16 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,0,0,#A2F743,2.73668985419148,47.9979534082914,1443
2.39623221406277,47.0797061019767,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,3,0,#A2F743,2.39623221406277,47.0797061019767,1444
1.49059861331242,48.445544188298,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,0,1,4,3,0,#A2F743,1.49059861331242,48.445544188298,1445
1.69604874969798,46.810434424118,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,4,3,0,#A2F743,1.69604874969798,46.810434424118,1446
1.32266969759773,47.59034135282,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,2,0,#A2F743,1.32266969759773,47.59034135282,1447
1.35995239986007,48.7487531514464,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,200040277,DREUX,1,1,4,2,0,#A2F743,1.35995239986007,48.7487531514464,1448
2.73668985419148,47.9979534082914,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,0,0,#A2F743,2.73668985419148,47.9979534082914,1449
1.90398411271055,47.9031742830353,2018/01/17 00:00:00+00,4,Bon,Lig'Air,EPCI,244500468,ORLEANS,1,1,4,2,0,#A2F743,1.90398411271055,47.9031742830353,1450
2.39623221406277,47.0797061019767,2018/01/17 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,3,0,#A2F743,2.39623221406277,47.0797061019767,1451
0.682860005507324,47.3944384400863,2018/01/17 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,3,0,#A2F743,0.682860005507324,47.3944384400863,1452
1.49059861331242,48.445544188298,2018/01/17 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,1,1,4,2,0,#A2F743,1.49059861331242,48.445544188298,1453
1.90398411271055,47.9031742830353,2019/01/03 00:00:00+00,3,Bon,Lig'Air,EPCI,244500468,ORLEANS,2,1,3,3,0,#0AD857,1.90398411271055,47.9031742830353,1454
0.682860005507324,47.3944384400863,2019/06/23 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,2,0,#A2F743,0.682860005507324,47.3944384400863,1455
0.682860005507324,47.3944384400863,2020/04/17 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,3,0,#A2F743,0.682860005507324,47.3944384400863,1456
1.90398411271055,47.9031742830353,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,244500468,ORLEANS,1,1,4,1,0,#A2F743,1.90398411271055,47.9031742830353,1457
2.39623221406277,47.0797061019767,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,2,0,#A2F743,2.39623221406277,47.0797061019767,1458
0.682860005507324,47.3944384400863,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,2,0,#A2F743,0.682860005507324,47.3944384400863,1459
1.49059861331242,48.445544188298,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,0,1,4,2,0,#A2F743,1.49059861331242,48.445544188298,1460
1.69604874969798,46.810434424118,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,4,2,0,#A2F743,1.69604874969798,46.810434424118,1461
1.32266969759773,47.59034135282,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,2,0,#A2F743,1.32266969759773,47.59034135282,1462
1.35995239986007,48.7487531514464,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200040277,DREUX,1,1,4,1,0,#A2F743,1.35995239986007,48.7487531514464,1463
2.73668985419148,47.9979534082914,2020/04/18 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,0,0,#A2F743,2.73668985419148,47.9979534082914,1464
1.90398411271055,47.9031742830353,2020/04/19 00:00:00+00,4,Bon,Lig'Air,EPCI,244500468,ORLEANS,1,1,4,2,0,#A2F743,1.90398411271055,47.9031742830353,1465
2.39623221406277,47.0797061019767,2020/04/19 00:00:00+00,3,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,3,2,0,#0AD857,2.39623221406277,47.0797061019767,1466
0.682860005507324,47.3944384400863,2020/04/19 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,3,0,#A2F743,0.682860005507324,47.3944384400863,1467
1.49059861331242,48.445544188298,2020/04/19 00:00:00+00,5,Moyen,Lig'Air,EPCI,200033181,CHARTRES,0,1,5,4,0,#FFFF00,1.49059861331242,48.445544188298,1468
1.69604874969798,46.810434424118,2020/04/19 00:00:00+00,3,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,3,2,0,#0AD857,1.69604874969798,46.810434424118,1469
1.32266969759773,47.59034135282,2020/04/19 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,3,0,#A2F743,1.32266969759773,47.59034135282,1470
1.35995239986007,48.7487531514464,2020/04/19 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,4,0,#FFFF00,1.35995239986007,48.7487531514464,1471
2.73668985419148,47.9979534082914,2020/04/19 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,0,0,#A2F743,2.73668985419148,47.9979534082914,1472
1.90398411271055,47.9031742830353,2020/04/20 00:00:00+00,4,Bon,Lig'Air,EPCI,244500468,ORLEANS,1,1,4,4,0,#A2F743,1.90398411271055,47.9031742830353,1473
2.39623221406277,47.0797061019767,2020/04/20 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,3,0,#A2F743,2.39623221406277,47.0797061019767,1474
0.682860005507324,47.3944384400863,2020/04/20 00:00:00+00,5,Moyen,Lig'Air,EPCI,243700754,TOURS,1,1,3,5,0,#FFFF00,0.682860005507324,47.3944384400863,1475
1.49059861331242,48.445544188298,2020/04/20 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,0,1,4,4,0,#A2F743,1.49059861331242,48.445544188298,1476
1.69604874969798,46.810434424118,2020/04/20 00:00:00+00,3,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,3,3,0,#0AD857,1.69604874969798,46.810434424118,1477
